Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
24	0.48156068	0.49965987	1.0	0.0	0.51843935	0.49965987	1.0	0.0	16.027792	24008.0	0.032010666666666666	1.1228203	0.9301193	6.640289	-0.9630143	0.55713993	0.29958805	1.638145	-0.295877	2.9356837e-09	-0.00045045593	-1.2715658e-10	-0.0002501825	0.80534446	-0.014456987	0.07922392	-0.0016892031	1.6985334	0.03524077	79.0	0.3545917	0.0012942927	750000	59965.40527701378
25	0.48956662	0.49989113	1.0	0.0	0.5104334	0.49989113	1.0	0.0	16.049225	24962.0	0.0320025641025641	1.2587721	0.96667343	6.3510156	-0.88240075	0.5318716	0.30252826	1.8847457	-0.31568342	2.8777805e-09	-0.0005132857	1.0172526e-09	-0.00040455602	0.8768056	-0.041159272	0.07602109	-0.00095460564	1.7337742	0.034991264	79.0	0.3575918	0.0020402714	780000	62369.351946115494
26	0.5	0.5	1.0	0.0	0.5	0.5	1.0	0.0	16.077171	25895.0	0.031969135802469135	0.98475534	0.9364791	6.2868156	-1.1469681	0.5165442	0.30149433	1.708805	-0.2974146	-1.144687e-09	-0.0006324997	5.086263e-10	-0.00040273997	0.7027204	-0.021151364	0.08398015	-0.0017142743	1.7687654	0.034023643	79.0	0.3376116	0.0020666905	810000	64771.88651847839
27	0.51403886	0.49980286	1.0	0.0	0.4859611	0.4998029	1.0	0.0	16.195465	26795.0	0.031898809523809524	1.1142784	0.96721965	6.9125814	-1.0356016	0.51558894	0.29724374	1.5156382	-0.26967987	-2.8498615e-09	-0.00036229804	-7.6293943e-10	-0.00019718324	0.71500105	-0.03045094	0.078798845	0.015852071	1.8027891	0.035140276	79.0	0.31677154	0.00080350967	840000	67179.7535007
28	0.52861774	0.49918035	1.0	0.0	0.4713823	0.49918035	1.0	0.0	16.198164	27668.0	0.031802298850574715	1.1098466	0.97204274	6.7130866	-1.1464443	0.37646177	0.30230644	2.3297954	-0.4537352	-7.903173e-09	-0.0006721633	-1.0681152e-08	-0.00033479754	0.7724269	-0.029120982	0.09164375	-0.011578128	1.8379294	0.0293113	79.0	0.31163973	0.0018728753	870000	69578.43462753296
29	0.50537634	0.49997106	1.0	0.0	0.49462366	0.49997106	1.0	0.0	16.128494	28588.0	0.03176444444444444	1.1517835	0.9794946	7.9674206	-1.0982567	0.48315504	0.29280448	1.4380449	-0.3583728	3.8319783e-09	-0.00026780038	1.5258789e-09	-0.00015099462	0.7749289	-0.01987034	0.07994627	-0.003091015	1.8672407	0.035116076	79.0	0.30365992	0.0015891152	900000	71976.74269032478
30	0.47729674	0.49948433	1.0	0.0	0.5227033	0.49948427	1.0	0.0	15.834213	29578.0	0.03180430107526882	1.1104275	0.96316224	6.6453395	-1.3533558	0.5258785	0.30460453	1.6109926	-0.3262693	-5.1718213e-10	-0.00041432568	-2.5431315e-10	-0.00016375569	0.74377865	-0.024079561	0.0745125	-0.001219675	1.9023567	0.035008073	79.0	0.28855395	0.0014567403	930000	74380.71069669724
31	0.4962527	0.49998596	1.0	0.0	0.50374734	0.4999859	1.0	0.0	16.058886	30519.0	0.031790625	1.1199125	0.98510545	6.7686396	-1.4159147	0.52910894	0.30824128	1.4988297	-0.32410997	1.3216337e-09	-0.0004328678	9.536744e-10	-0.0002739924	0.7372515	-0.0215348	0.07460381	-0.001524657	1.9373648	0.033854365	79.0	0.28552955	0.0015338454	960000	76780.92886281013
32	0.4912	0.49992257	1.0	0.0	0.5088	0.49992257	1.0	0.0	15.999467	31473.0	0.03179090909090909	1.0471684	0.9478992	7.1291795	-1.3349674	0.5045129	0.30962464	1.6565716	-0.36101794	3.1087186e-09	-0.00024572993	1.5894572e-09	-0.0002277165	0.6884939	-0.01109612	0.07769476	-0.0016901344	1.9712192	0.03978598	79.0	0.26430017	0.0011969701	990000	79179.14445543289
33	0.52190375	0.49951997	1.0	0.0	0.47809628	0.49951997	1.0	0.0	16.223906	32357.0	0.031722549019607846	0.94962245	0.91339636	6.9505816	-1.5350437	0.5110429	0.31282905	1.5181211	-0.39074302	6.756897e-10	-0.00034725433	0.0	-0.00013495535	0.6082706	-0.021138191	0.07684904	-0.001617156	2.0110052	0.03360653	79.0	0.281237	0.0013773529	1020000	81576.12407636642
34	0.50671685	0.49995494	1.0	0.0	0.49328318	0.49995494	1.0	0.0	16.113916	33275.0	0.03169047619047619	1.0545821	0.93582946	6.6505294	-1.378603	0.51624084	0.3077271	1.5045539	-0.31171238	-1.4319455e-09	-0.00028059215	2.0345052e-09	-0.000114816925	0.66836727	0.0056346655	0.07397583	-0.000256069	2.0446117	0.0333426	79.0	0.29309434	0.0014612932	1050000	83974.56010842323
35	0.49624866	0.49998593	1.0	0.0	0.50375134	0.49998593	1.0	0.0	16.0761	34215.0	0.03168055555555556	1.2643665	1.0019374	7.3520193	-1.3727329	0.48261967	0.2962829	1.4306554	-0.37604246	3.1761452e-10	-0.00043921554	-5.086263e-10	-0.00023629506	0.7977384	-0.034012556	0.08104809	-0.002916135	2.0779543	0.03427124	79.0	0.2655186	0.0014353275	1080000	86378.48732686043
36	0.501606	0.49999744	1.0	0.0	0.498394	0.49999744	1.0	0.0	16.05621	35146.0	0.03166306306306306	1.1347232	1.0400302	6.6551394	-1.6924193	0.54018235	0.3094529	1.4980315	-0.33664688	-1.6178915e-10	-0.00025463427	4.577637e-09	-0.000114169314	0.71850955	-0.020304501	0.07467374	-0.00093492866	2.1122255	0.035677195	79.0	0.2503886	0.0007154523	1110000	88779.61264777184
37	0.512945	0.49983242	1.0	0.0	0.487055	0.49983242	1.0	0.0	16.174757	36049.0	0.031621929824561405	1.1496582	1.050775	7.1285543	-2.1455014	0.5022617	0.31770387	1.539141	-0.3410935	1.5812088e-09	-0.00041916498	1.8437704e-09	-0.00010765355	0.77075154	-0.023177326	0.0731791	0.0012903214	2.1479027	0.027338028	79.0	0.26567215	0.001408518	1140000	91175.47532224655
38	0.49812132	0.49999645	1.0	0.0	0.5018787	0.49999645	1.0	0.0	16.101986	36984.0	0.03161025641025641	1.1600795	1.0631778	8.157133	-1.8027033	0.5736866	0.3106078	1.4905019	-0.28881866	-1.401507e-09	-0.00026314767	-1.8119812e-09	-9.990244e-05	0.7785715	-0.023832202	0.07254846	-0.0019350052	2.1752408	0.035625458	79.0	0.24613863	0.00063777494	1170000	93571.60987067223
39	0.52147907	0.49953842	1.0	0.0	0.47852093	0.49953842	1.0	0.0	16.30397	37864.0	0.031553333333333336	1.2127585	1.11	6.5033984	-1.8045154	0.53885514	0.31211802	1.5760484	-0.29121053	-2.9221938e-09	-0.00034300404	1.2715658e-10	-0.00016864562	0.8280473	-0.023693383	0.074788816	-0.0015393421	2.2108662	0.033000946	79.0	0.24612868	0.0015031721	1200000	95969.37294363976
40	0.5010718	0.4999988	1.0	0.0	0.4989282	0.4999988	1.0	0.0	16.072348	38795.0	0.03154065040650406	1.1543798	1.1124283	7.3708506	-2.0586002	0.51798016	0.30936408	1.6210732	-0.33724287	1.6616615e-09	-0.00029507917	-3.1789144e-10	-0.00018688475	0.7747105	-0.023468614	0.079055354	-0.001293473	2.2438672	0.036188126	79.0	0.214129	0.0011461868	1230000	98366.37732958794
41	0.5162162	0.499737	1.0	0.0	0.48378378	0.499737	1.0	0.0	16.212973	39690.0	0.0315	1.18633	1.1291528	8.327001	-1.7037004	0.5513	0.3108647	1.6162633	-0.3034213	8.2336626e-10	-0.00032458556	-2.1616617e-09	-0.00016588617	0.80867475	-0.019909263	0.07663498	-0.0013275743	2.2800553	0.0368793	79.0	0.21328951	0.000782045	1260000	100767.29804158211
