Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
14	-3.0677688	1.2877821	-0.4	-10.0	0.03305785	0.17878768	1.0	0.0	41.132233	328.0	0.004373333333333333	-1.1876922	1.2671491	1.16427	-4.2031555	0.037780166	0.0771343	0.79936975	-0.11040536	-2.086616e-09	-0.0011463934	-2.7537346e-09	-0.0013800494	0.48233604	-0.10517573	0.01403916	-0.0030649016	20.282312	0.26739883	47.0	0.446021	0.012251584	75000	7191.667725324631
15	-3.2799997	1.517389	-1.2	-10.0	0.026086956	0.15939392	1.0	0.0	43.226086	331.0	0.0041375	-1.3973807	1.5233308	1.5645708	-8.036887	0.048921775	0.12529752	0.8708596	-0.103947096	2.3113016e-10	-0.0006683739	2.5629998e-10	-0.00061723543	0.6390893	-0.12219626	0.012651266	-0.002522028	20.549711	0.20948601	52.0	0.4401332	0.012221327	80000	7672.84320473671
16	-3.200854	1.7091255	-0.9	-10.0	0.034188036	0.1817119	1.0	0.0	42.444443	335.0	0.003941176470588235	-1.3817968	1.5095985	1.3083564	-7.1878037	0.07657079	0.12212394	0.8644087	-0.061397947	3.3073796e-10	-0.0005331258	8.940697e-11	-0.0006851705	0.75473684	-0.17008245	0.019226763	-0.0027472172	20.759197	0.28604317	79.0	0.42251593	0.006210717	85000	8153.418877363205
17	-2.997561	1.4979371	-0.9	-10.0	0.008130081	0.08979969	1.0	0.0	40.617886	336.0	0.0037333333333333333	-1.3383815	1.7464049	2.9217412	-7.764856	0.042456098	0.10950128	0.6403822	-0.30743304	4.6985893e-10	-0.0002499787	2.384186e-10	-0.0003846809	0.6127471	-0.20165205	0.00935759	-0.003557749	21.04524	0.050275803	6.0	0.4084142	0.01590594	90000	8636.760041475296
18	-2.9918702	1.4165453	-0.9	-10.0	0.040650405	0.19747898	1.0	0.0	40.560974	341.0	0.0035894736842105265	-1.2310667	1.4389974	2.9431708	-7.0127344	0.029304307	0.06809366	0.46792388	-0.15215676	1.2844503e-09	-0.00034128988	9.655953e-10	-0.000783758	0.45076913	-0.15118393	0.024769144	-0.0052572004	21.095516	0.3201313	5.0	0.45551714	0.021599477	95000	9120.813075780869
19	-2.964516	1.5129651	-0.9	-10.0	0.032258064	0.17668472	1.0	0.0	40.024193	345.0	0.00345	-1.2449783	1.4201812	1.1907388	-5.649234	0.053224158	0.11917017	0.5686044	-0.12811306	1.8883065e-10	-0.00065382285	-3.2782554e-10	-0.0007014036	0.5270003	-0.13843307	0.019284498	-0.005177198	21.415648	0.33734322	21.0	0.48476416	0.013436416	100000	9604.999750375748
20	-2.786154	0.99101764	-0.9	-5.6	0.046153847	0.20981817	1.0	0.0	38.43846	351.0	0.0033428571428571426	-1.0446812	1.2490253	2.5304458	-5.574292	0.018615417	0.05422392	0.5432941	-0.08827117	9.903695e-11	-0.00086390943	-3.874302e-10	-0.0017868817	0.14909525	-0.07666058	0.020403266	-0.0018002447	21.75299	0.48225784	5.0	0.43471095	0.025731219	105000	10086.404951095581
21	-2.8488188	1.0904645	-0.9	-6.0	0.03937008	0.19447388	1.0	0.0	39.31496	356.0	0.003236363636363636	-0.9299035	1.1385493	1.9408842	-3.7182302	0.026522318	0.059809107	0.41295543	-0.17044723	-5.125709e-10	-0.00070543226	4.7683715e-11	-0.0010805372	0.099328615	-0.017586157	0.023393359	-0.0047188792	22.235249	0.4639778	6.0	0.40053642	0.020488514	110000	10567.813145637512
22	-2.5794117	1.1357893	-0.9	-10.0	0.029411765	0.16895771	1.0	0.0	36.47059	360.0	0.003130434782608696	-0.99600506	1.2043729	1.0098667	-4.529378	0.030133203	0.06918686	0.5960131	-0.1638759	4.797492e-10	-0.00023364511	6.437302e-10	-0.0007465352	0.2367351	-0.08380704	0.015106684	-0.003091786	22.699226	0.3365116	10.0	0.3676898	0.015829401	115000	11046.134989500046
23	-2.756589	1.0684949	-0.9	-5.9	0.031007752	0.1733386	1.0	0.0	38.310078	364.0	0.003033333333333333	-0.9399454	1.2105095	1.0756242	-4.828132	0.02060599	0.053456597	0.54696715	-0.2630928	-1.5148434e-09	-0.0004052054	-1.1086464e-09	-0.000293373	0.13795029	-0.041767567	0.020156762	-0.006275298	23.035738	0.32668304	79.0	0.31371704	0.0051295077	120000	11523.921887397766
24	-2.655639	1.1749525	-0.8	-7.3	0.015037594	0.121702366	1.0	0.0	37.390976	366.0	0.002928	-0.98801094	1.1907887	1.1834698	-3.8490121	0.033202242	0.1120728	0.8660635	-0.10498603	5.2111526e-10	-0.00089947786	1.3113022e-10	-0.0009607327	0.16873594	-0.071635626	0.014998401	-0.0060780896	23.362421	0.13879204	50.0	0.318076	0.012790483	125000	11999.146825313568
25	-2.9352002	1.3838645	-0.8	-10.0	0.024	0.15304902	1.0	0.0	39.912	369.0	0.0028384615384615384	-1.0535891	1.2441893	0.96338135	-5.5273986	0.012655012	0.047822196	0.38151714	-0.08735389	-7.5535966e-10	-0.00062913174	1.1920929e-11	-0.0008237045	0.23560107	-0.06062059	0.01224313	-0.0026950957	23.501213	0.21025467	79.0	0.35319033	0.010600828	130000	12478.594899177551
26	-2.8	1.8477844	-0.8	-10.0	0.03076923	0.17269188	1.0	0.0	38.32308	373.0	0.002762962962962963	-1.1781265	1.5871651	1.1246386	-7.2057776	0.037374586	0.101834275	0.73011243	-0.18913762	2.595431e-10	-0.00082184316	3.7103892e-10	-0.0008597286	1.0087925	-0.4454428	0.01436919	-0.001470169	23.711468	0.34109688	20.0	0.38731596	0.014084445	135000	12957.747631072998
27	-3.2161016	1.9115602	-1.0	-10.0	0.059322033	0.23622642	1.0	0.0	42.135593	380.0	0.0027142857142857142	-1.8390305	2.313446	2.1713789	-8.925542	0.05313329	0.08283904	0.6622452	-0.12498896	-1.3063812e-09	-0.0007011383	-1.2338162e-09	-0.001181391	0.77080196	-0.31829616	0.03428532	-0.009122815	24.052565	0.77910423	4.0	0.39114386	0.02450914	140000	13442.974501132965
28	-3.1	1.7092884	-1.0	-10.0	0.008333334	0.090905935	1.0	0.0	41.541668	381.0	0.002627586206896552	-1.3390431	1.7971796	2.7895873	-8.080898	0.0542434	0.1160629	0.6412528	-0.16240302	9.899445e-10	-0.0004197478	8.761883e-10	-0.00040109365	0.6552329	-0.17690438	0.009123144	-0.0057847854	24.831669	0.1771717	79.0	0.39603955	0.0047788755	145000	13923.099899053574
29	-3.0219514	1.880561	-1.0	-10.0	0.024390243	0.15425743	1.0	0.0	40.414635	384.0	0.00256	-1.4307277	1.8721341	1.1929557	-9.139143	0.03902108	0.12913129	0.6959013	-0.11115122	-1.4083285e-09	-0.00061477587	-1.5676022e-09	-0.0007712969	0.76426005	-0.34352988	0.01652319	-0.006979025	25.00884	0.21210098	40.0	0.4089019	0.012253613	150000	14405.891461133957
30	-3.24359	2.1090925	-0.9	-10.0	0.008547009	0.09205412	1.0	0.0	42.68376	385.0	0.0024838709677419356	-1.8295254	2.1654696	1.2063717	-9.128027	0.065032184	0.12815286	0.7204514	-0.10038738	-1.0263833e-09	-0.0007060436	4.529953e-10	-0.0006761264	1.5498198	-0.8295926	0.01192751	-0.0061257686	25.220942	0.037158966	60.0	0.43299326	0.012389486	155000	14885.031435728073
31	-2.9415998	1.5504419	-1.0	-10.0	0.032	0.17600001	1.0	0.0	39.888	389.0	0.00243125	-1.4978338	2.0865662	1.1757123	-9.89958	0.026703134	0.076148756	0.69039863	-0.10138108	-1.898511e-09	-0.00036115793	-2.1398068e-09	-0.0006140249	0.7655073	-0.3944251	0.02232478	-0.010547782	25.2581	0.3417759	6.0	0.4337728	0.019625926	160000	15359.64745259285
32	-3.0163934	1.6303655	-1.0	-10.0	0.0	0.0	0.0	0.0	40.80328	389.0	0.0023575757575757575	-1.471074	2.167206	1.2611309	-10.19193	0.04961521	0.11248513	0.78630793	-0.15907063	1.6119271e-09	-0.0004973206	1.1086464e-09	-0.0005527965	0.4400618	-0.18049598	0.007916589	-0.006620206	25.599876	-0.06269264	57.0	0.40631998	0.012283573	165000	15837.774582386017
33	-2.9088	1.2887212	-0.9	-10.0	0.024	0.15304902	1.0	0.0	39.736	392.0	0.0023058823529411763	-1.2148584	1.5610943	3.3539574	-8.110953	0.014694739	0.0494763	0.4270287	-0.23537475	-1.719658e-09	-0.000614002	-1.6450882e-09	-0.0008401202	0.5409712	-0.19358727	0.015352994	-0.0025803223	25.537184	0.18990898	44.0	0.4237492	0.01392723	170000	16318.320484638214
34	-2.9596777	1.5923163	-1.0	-10.0	0.008064516	0.08943981	1.0	0.0	40.153225	393.0	0.0022457142857142858	-1.544638	2.3180056	1.1661519	-11.13391	0.0258151	0.06893894	0.74633	-0.1692432	1.1390021e-09	-0.00035189532	2.3245811e-10	-0.0002294246	0.9643377	-0.44930947	0.0046929354	-0.0020937494	25.727093	0.03276062	21.0	0.46662495	0.014180435	175000	16792.90930199623
35	-2.7976744	1.28627	-0.8	-10.0	0.031007752	0.1733386	1.0	0.0	38.63566	397.0	0.0022055555555555557	-1.278145	1.8983784	2.6895933	-10.888004	0.017721014	0.049729977	0.4986721	-0.070912845	1.0080048e-09	-0.00022507855	9.804965e-10	-0.00049494277	0.32114115	-0.1862309	0.021263361	-0.0032498874	25.759853	0.3599968	7.0	0.45883632	0.015130328	180000	17270.019731998444
36	-2.9031749	1.2387229	-1.0	-10.0	0.031746034	0.17532319	1.0	0.0	39.595238	401.0	0.0021675675675675676	-1.0639089	1.3707035	1.2260915	-7.1876516	0.027415736	0.073054634	0.5974752	-0.22294754	-8.750186e-10	-0.0004691575	-9.596348e-10	-0.0006500249	0.4061308	-0.13068733	0.013970029	-0.0021638768	26.11985	0.49633598	8.0	0.45381913	0.019010581	185000	17752.962108373642
37	-2.766923	1.4588925	-0.9	-10.0	0.0	0.0	0.0	0.0	38.415386	401.0	0.0021105263157894737	-1.4045693	2.156466	2.4679012	-11.275687	0.022516795	0.073877946	0.45795682	-0.14641866	-5.3767146e-10	-0.0005883551	-5.722046e-10	-0.0005370424	0.54507774	-0.25476012	0.0031150691	-0.0024844275	26.616186	-0.07404137	79.0	0.42820898	0.0098369215	190000	18232.757560014725
38	-2.8570313	1.6200252	-0.8	-10.0	0.03125	0.17399263	1.0	0.0	38.96875	405.0	0.002076923076923077	-1.3734053	2.106464	1.1451449	-13.085367	0.019498855	0.04454894	0.24100693	-0.08599286	1.1765426e-09	-0.0006849038	9.2983243e-10	-0.0006981126	0.5821436	-0.19948068	0.019104443	-0.003471991	26.542145	0.34851837	48.0	0.44251084	0.013106181	195000	18713.54585814476
39	-3.0057378	1.5501083	-0.9	-10.0	0.016393442	0.12698306	1.0	0.0	40.606556	407.0	0.002035	-1.3128034	1.8224806	1.0697541	-9.751985	0.029072806	0.0686473	0.5587778	-0.10751717	8.591709e-10	-0.0005453268	2.5629998e-10	-0.0005964407	0.62582594	-0.26143372	0.012265765	-0.0026438376	26.890663	0.23731422	24.0	0.46070597	0.012635959	200000	19192.715914011
40	-2.9007938	1.3813092	-0.9	-10.0	0.031746034	0.17532319	1.0	0.0	39.57143	411.0	0.0020048780487804878	-1.3335176	1.8948883	1.0855467	-11.244164	0.025964096	0.060591623	0.74232024	-0.076648526	-1.7923776e-10	-0.0009512812	-1.7881394e-10	-0.0009309356	0.39058942	-0.19362928	0.01697646	-0.0025225924	27.127977	0.4662361	79.0	0.41129023	0.009154503	205000	19675.86972784996
41	-2.8811023	1.5944161	-0.9	-10.0	0.023622047	0.15186852	1.0	0.0	39.29134	414.0	0.0019714285714285715	-1.1183815	1.4114516	1.1186388	-7.2906904	0.040107377	0.104900256	1.0596044	-0.1087079	-3.1940606e-10	-0.00033624633	-5.2452087e-10	-0.00042652478	0.4187119	-0.106223345	0.019168692	-0.0076050702	27.594213	0.40000725	5.0	0.44790885	0.0173247	210000	20155.874679088593
42	-2.7838461	1.3050673	-0.8	-10.0	0.03846154	0.19230768	1.0	0.0	38.415386	419.0	0.0019488372093023256	-1.2179117	1.7015358	1.1566873	-9.716265	0.026193446	0.06268874	0.5785227	-0.14558315	6.4290545e-10	-0.00046841093	6.556511e-10	-0.0007830377	0.38752806	-0.14176323	0.019650294	-0.0033087656	27.99422	0.6732559	19.0	0.39617604	0.012594345	215000	20636.772995233536
43	-2.6870232	1.1344297	-0.7	-8.5	0.022900764	0.14958717	1.0	0.0	37.70229	422.0	0.0019181818181818182	-0.9799009	1.2374736	1.5061365	-6.3739605	0.040533714	0.077072985	0.74577194	-0.087596476	-5.668561e-10	-0.00018920357	-9.059906e-10	-0.00046703458	0.13687019	-0.048098385	0.014712888	-0.003740944	28.667477	0.44432068	4.0	0.44597608	0.025056507	220000	21116.400539398193
44	-2.8669295	1.4652432	-1.0	-10.0	0.031496063	0.17465413	1.0	0.0	39.149605	426.0	0.0018933333333333332	-1.2462932	1.727214	1.6365007	-10.7334795	0.030250452	0.07282613	0.45088837	-0.13504317	2.1536362e-10	-0.00034412974	0.0	-0.0007712212	0.3841375	-0.1495049	0.016280578	-0.005282956	29.111797	0.5484562	6.0	0.45088032	0.028725494	225000	21594.61930322647
45	-2.9346774	1.3926677	-0.9	-10.0	0.024193548	0.15364967	1.0	0.0	40.169353	429.0	0.0018652173913043478	-1.1979269	1.6615051	1.7834524	-9.74347	0.028233532	0.082492545	0.7549021	-0.12520269	-1.6214047e-11	-0.00023742726	3.7550926e-10	-0.0006313094	0.5899167	-0.17628062	0.015236804	-0.0018138615	29.660254	0.45001984	3.0	0.4935467	0.026441809	230000	22074.098000764847
46	-2.9934957	1.0650196	-0.9	-6.5	0.040650405	0.197479	1.0	0.0	40.577236	434.0	0.0018468085106382978	-1.0322434	1.2608588	1.1740829	-4.912251	0.02566305	0.067233734	0.46243662	-0.121972196	4.2966217e-12	-0.0006920245	1.3113022e-10	-0.0008367839	0.115778565	-0.044945054	0.020869361	-0.0055645825	30.110273	0.7885151	23.0	0.5139731	0.013522168	235000	22556.191747426987
47	-2.6518798	1.2036037	-1.0	-10.0	0.007518797	0.0863844	1.0	0.0	37.353382	435.0	0.0018125	-0.94002306	1.1710073	1.3007035	-4.271019	0.03471399	0.12540168	1.1012976	-0.1362483	-3.8663208e-11	-0.0010050319	-4.917383e-11	-0.0011207174	0.24369161	-0.10432801	0.00814594	-0.0027484098	30.898788	0.14175224	16.0	0.5394311	0.015057059	240000	23034.235141277313
48	-2.7312977	1.1952249	-0.8	-10.0	0.030534351	0.17205234	1.0	0.0	37.9771	439.0	0.0017918367346938776	-1.1238152	1.5816739	1.7579355	-9.4851465	0.02206689	0.078244865	0.74248064	-0.14391921	-1.8916317e-09	-0.00028090633	-1.835823e-09	-0.0009287283	0.32276782	-0.15733613	0.015049781	-0.0035766438	31.04054	0.47343826	4.0	0.50697273	0.024189338	245000	23512.413507938385
49	-2.793023	1.1905433	-0.9	-9.8	0.031007752	0.1733386	1.0	0.0	38.589146	443.0	0.001772	-1.0218401	1.2818637	1.6098194	-7.070868	0.039123993	0.121970706	1.1207696	-0.30511427	-1.2339925e-09	-0.0003608478	-1.4305115e-09	-0.0008389426	0.21782047	-0.09518313	0.01401804	-0.003930185	31.513979	0.64694023	4.0	0.5328539	0.014657663	250000	23993.145529270172
50	-2.5962687	0.9865065	-0.9	-6.0	0.03731343	0.18952875	1.0	0.0	36.634327	448.0	0.0017568627450980391	-1.0577503	1.6489224	1.0802114	-11.841324	0.020915955	0.06923586	0.62789565	-0.21673399	-7.569892e-11	-0.00033727288	-1.9073486e-10	-0.0012857023	0.34723407	-0.21347907	0.018276067	-0.0018023401	32.16092	0.821064	3.0	0.5530883	0.02807648	255000	24471.66406941414
51	-2.7106059	1.0384471	-0.9	-7.2	0.045454547	0.20829889	1.0	0.0	37.772728	454.0	0.001746153846153846	-0.9632945	1.2604539	1.1309382	-10.491454	0.029206904	0.06522668	0.5461321	-0.27477127	2.550951e-10	-0.00033673164	3.784895e-10	-0.0011218298	0.22236201	-0.15549895	0.023839477	-0.004962258	32.981983	1.0838699	3.0	0.5144821	0.034202334	260000	24952.69312953949
52	-3.170588	2.1269124	-0.8	-10.0	0.008403362	0.09128388	1.0	0.0	41.87395	455.0	0.0017169811320754717	-1.3091775	1.6739551	1.2586677	-8.4570875	0.0723335	0.15769665	1.0928247	-0.22950485	2.2287835e-10	-0.0003732897	-7.152558e-11	-0.0006715997	1.6443406	-1.1024649	0.009559924	-0.005801372	34.065853	0.21746826	16.0	0.4565251	0.012448331	265000	25433.388737916946
53	-2.7713177	1.1723027	-1.0	-10.0	0.007751938	0.08770316	1.0	0.0	38.627907	456.0	0.0016888888888888889	-1.0757173	1.4430959	2.0054712	-6.8849254	0.020729002	0.07556423	0.68651944	-0.11549377	3.3532185e-10	-0.000306732	4.61936e-10	-0.0004904187	0.31883508	-0.17946286	0.007410164	-0.0014373129	34.28332	-0.06531906	8.0	0.48805165	0.01798324	270000	25911.180291891098
54	-2.9232	1.3849555	-0.9	-10.0	0.016	0.1254751	1.0	0.0	39.88	458.0	0.0016654545454545455	-1.1289963	1.3800597	1.1578246	-6.592161	0.011622071	0.04711953	0.34265804	-0.28407124	6.929604e-10	-0.00042273672	3.3974648e-10	-0.0005251305	0.4175436	-0.16875067	0.009154599	-0.002743483	34.218002	0.14456558	13.0	0.45777264	0.013054382	275000	26390.241373062134
55	-2.949194	1.7502763	-0.8	-10.0	0.008064516	0.08943981	1.0	0.0	39.95968	459.0	0.0016392857142857142	-1.4813658	2.1682227	1.3434931	-12.99362	0.040190473	0.09929277	0.7107488	-0.16696586	2.4443528e-10	-0.00038931696	-9.536743e-11	-0.00056568964	0.5574669	-0.17804697	0.005529179	-0.0014597313	34.362568	-0.005962372	31.0	0.4529331	0.013016357	280000	26842.792107582092
56	-2.8746033	1.2036937	-0.9	-10.0	0.007936508	0.08873286	1.0	0.0	39.57143	460.0	0.0016140350877192982	-1.3348086	1.9176731	1.0242538	-10.726557	0.0245458	0.07171153	0.9854391	-0.070902795	1.8115814e-10	-0.00029243407	-3.5762787e-10	-0.00037546348	0.5629595	-0.39442098	0.004626104	-0.0015540484	34.356606	-0.07178497	9.0	0.44082743	0.015593448	285000	27278.790625572205
57	-2.9637096	1.3418412	-0.8	-10.0	0.024193548	0.15364966	1.0	0.0	40.282257	463.0	0.0015965517241379311	-1.2505517	1.8661785	1.257556	-13.379729	0.014047725	0.062365405	0.7642036	-0.08775122	-3.498103e-10	-0.00011893626	-3.0994415e-10	-0.00022209309	0.26301116	-0.11407919	0.013649002	-0.0029329034	34.28482	0.3895073	6.0	0.45768642	0.01770191	290000	27717.361222028732
58	-2.9495997	1.8352383	-0.8	-10.0	0.024	0.15304902	1.0	0.0	39.792	466.0	0.0015796610169491526	-1.629082	2.43821	1.2691212	-11.301953	0.04226855	0.10172295	1.0159174	-0.15577368	-4.661056e-10	-0.00045898304	-2.9802322e-10	-0.0006105523	0.73194367	-0.22123593	0.015747944	-0.0045567667	34.674328	0.5246849	26.0	0.47311035	0.012743391	295000	28152.032075166702
59	-2.8203125	1.4797255	-1.0	-10.0	0.015625	0.12401959	1.0	0.0	38.859375	468.0	0.00156	-1.3282104	1.933746	1.038393	-10.022311	0.030272668	0.082725026	0.8464381	-0.1733301	-4.8895626e-10	-0.00025821888	-4.6491622e-10	-0.00038180724	0.4718541	-0.20161298	0.0090561705	-0.002638475	35.199013	0.2866249	15.0	0.5033101	0.01487822	300000	28566.05319929123
60	-2.8117187	1.1483426	-0.9	-8.1	0.0390625	0.1937437	1.0	0.0	38.859375	473.0	0.0015508196721311476	-1.0453992	1.2439513	1.1555716	-7.15925	0.024622314	0.076728515	0.71023065	-0.28126335	1.1708087e-10	-0.0007284175	1.3113022e-10	-0.0008355624	0.24802402	-0.123466946	0.022072062	-0.007549232	35.485638	0.93226624	6.0	0.49237525	0.01986614	305000	28980.157682180405
61	-2.6223881	1.0932386	-0.7	-7.0	0.029850746	0.17017545	1.0	0.0	37.0597	477.0	0.0015387096774193549	-0.9430502	1.1582553	1.5210516	-3.7842524	0.020538604	0.07645579	0.53499526	-0.14297962	-2.0762478e-10	-0.00046188172	-3.33786e-10	-0.00089069887	0.08193689	-0.014251173	0.018470936	-0.002117619	36.417904	0.86439896	5.0	0.44698974	0.028395211	310000	29394.017224550247
62	-2.825781	1.6221247	-0.6	-10.0	0.015625	0.12401959	1.0	0.0	38.828125	479.0	0.0015206349206349206	-1.305602	2.0694573	1.0767006	-11.241208	0.05224418	0.12831496	0.62896353	-0.21104215	-3.9558223e-10	-0.00020340702	2.384186e-10	-0.00039786345	1.0014297	-0.5870721	0.010960257	-0.003379949	37.282303	0.35723877	26.0	0.37686148	0.014705094	315000	29807.683127880096
63	-2.76	1.321165	-0.8	-10.0	0.015384615	0.12307693	1.0	0.0	38.346153	481.0	0.001503125	-1.3487722	2.2057989	1.7060122	-11.234717	0.0295551	0.0758177	0.41230667	-0.10434816	2.8921612e-10	-0.00020874904	-4.7683715e-11	-0.00037287522	0.36136702	-0.11887418	0.008616509	-0.0017529926	37.63954	0.22731018	11.0	0.41001406	0.014721939	320000	30221.122845172882
