Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
24	-5.5105267	2.355541	-0.5	-10.0	0.02631579	0.1600727	1.0	0.0	64.947365	406.0	0.003248	-2.5553238	1.7442464	3.11752	-7.25324	0.024188856	0.06036388	0.4563649	-0.17866406	-1.2375007e-09	-0.0001674094	-9.357929e-10	-0.00016663453	1.3730232	-0.268229	0.010239339	-0.0010812916	28.771914	0.2721634	7.0	0.8012929	0.01717421	125000	10941.739604711533
25	-5.349383	2.5630383	-0.4	-10.0	0.17283951	0.37810847	1.0	0.0	61.098766	420.0	0.0032307692307692306	-2.5841424	1.6691027	2.015617	-5.8224206	0.01760625	0.045948252	0.2567778	-0.12481784	3.6173342e-09	-0.0014292462	3.4332275e-09	-0.0020446926	1.6650856	-0.15369558	0.05562103	-0.021681126	29.044077	1.8697834	5.0	0.8094642	0.02653946	130000	11394.656894922256
26	-5.6052628	2.1682453	-1.1	-10.0	0.039473683	0.19471906	1.0	0.0	65.75	423.0	0.0031333333333333335	-2.421329	1.6674066	2.1796567	-6.773195	0.04301165	0.104732275	0.90656954	-0.16068414	-5.05998e-10	9.8697936e-05	-1.9073486e-10	-0.00044516046	1.1395174	-0.13095212	0.01827055	-0.00613287	30.91386	0.8452053	4.0	0.82314855	0.016824098	135000	11851.584145784378
27	-5.810959	2.3451238	-0.8	-10.0	0.04109589	0.19851202	1.0	0.0	67.60274	426.0	0.0030428571428571427	-2.4496315	1.6903915	2.6119747	-7.4307556	0.021638019	0.06579544	0.67209077	-0.095707275	6.642136e-10	-0.00064169616	5.304813e-10	-0.000642929	1.3776336	-0.18930995	0.017878067	-0.00095732696	31.759066	0.46432304	79.0	0.77797717	0.007267247	140000	12311.105402231216
28	-5.904109	2.3089724	-1.5	-10.0	0.02739726	0.16323802	1.0	0.0	68.08219	428.0	0.0029517241379310344	-2.500487	1.6668367	3.0002935	-6.0638084	0.029428894	0.05800232	0.58069366	-0.10793416	6.1247163e-10	-0.00066930504	5.841255e-10	-0.0007007565	1.5400084	-0.23696959	0.01068207	-0.0023061642	32.22339	0.31149673	53.0	0.7800252	0.012241072	145000	12761.516966104507
29	-5.7810807	2.3803632	-1.7	-10.0	0.013513514	0.11545952	1.0	0.0	67.324326	429.0	0.00286	-2.4967709	1.7219733	2.6882126	-6.8757615	0.013321788	0.043595303	0.8055444	-0.086281724	5.0592436e-10	-0.00078427646	1.6093255e-10	-0.000809396	1.2990758	-0.23259282	0.0082953265	-0.000987797	32.534885	0.10242844	71.0	0.72711116	0.012365776	150000	13214.824067354202
30	-5.5671053	2.3218293	-1.2	-10.0	0.013157895	0.11395072	1.0	0.0	65.51316	430.0	0.002774193548387097	-2.545103	1.7293075	3.247793	-7.1420445	0.007921369	0.02659472	0.21478331	-0.10617954	-5.2302607e-10	-0.00043326657	-7.152558e-11	-0.00047093557	0.9486274	-0.23498815	0.006566127	-0.0007941788	32.637314	0.052246094	79.0	0.76806974	0.010584588	155000	13666.404042720795
31	-5.263291	2.394835	-0.4	-10.0	0.03797468	0.19113508	1.0	0.0	62.658226	433.0	0.00270625	-2.2219808	1.6379635	2.1214767	-6.4720993	0.012366385	0.028465828	0.1792302	-0.112188205	4.977982e-10	-0.0005303078	9.477139e-10	-0.0006406479	0.8998461	-0.20897794	0.017373871	-0.0033576265	32.68956	0.37919998	79.0	0.76456326	0.010733678	160000	14120.794821500778
32	-5.5684214	2.1480844	-1.4	-10.0	0.039473683	0.19471905	1.0	0.0	65.52631	436.0	0.0026424242424242426	-2.2534585	1.7456573	2.2131884	-7.293611	0.028098764	0.05911135	0.41414258	-0.0703289	-7.0040973e-10	-0.00080552814	-5.543232e-10	-0.0012508743	0.8536227	-0.23367268	0.01981718	-0.017675957	33.06876	0.49917984	10.0	0.77329695	0.015151182	165000	14571.489314317703
33	-5.42987	2.2206273	-1.2	-10.0	0.0	0.0	0.0	0.0	64.44156	436.0	0.002564705882352941	-2.3874428	1.6774715	1.2701505	-5.6893725	0.0041475073	0.04848531	0.96247536	-0.16032955	-1.8451668e-10	-0.0006414484	-5.364418e-11	-0.0005787757	0.508657	-0.13411239	0.0023971433	-0.0022363137	33.56794	-0.022777557	20.0	0.7632488	0.013301615	170000	15024.317103385925
