Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
64	-3.5063632	1.7761182	-1.1	-10.0	0.009090909	0.0949119	1.0	0.0	45.363636	422.0	0.0012984615384615385	-0.03378462	0.07188298	0.08677999	-0.74687326	0.0	0.0	0.0	0.0	-9.822846e-09	-0.0060631027	0.0	0.0	0.0053728903	-0.0011687158	100.0	0.0	79.0	0.608645	0.005535458	325000	32259.426902770996
65	-3.3651788	1.2778826	-1.4	-10.0	0.0	0.0	0.0	0.0	44.455357	422.0	0.0012787878787878788	-0.030639729	0.07133271	0.08680192	-0.7806728	0.0	0.0	0.0	0.0	4.577637e-09	-0.005905701	0.0	0.0	0.0019751433	-0.0012085685	100.0	0.0	79.0	0.60266435	0.0056264047	330000	32757.541209459305
66	-3.3245614	1.5919513	-1.3	-10.0	0.00877193	0.09324689	1.0	0.0	43.763157	423.0	0.0012626865671641792	-0.019685572	0.03208304	0.046907302	-0.27785844	0.0	0.0	0.0	0.0	-1.039505e-08	-0.007611765	0.0	0.0	0.0032823677	-0.0010732608	100.0	0.0	79.0	0.6170122	0.006802817	335000	33252.3236579895
67	-3.7490387	2.00437	-1.6	-10.0	0.0	0.0	0.0	0.0	47.64423	423.0	0.0012441176470588235	-0.027749505	0.054472573	0.06383305	-0.48121235	0.0	0.0	0.0	0.0	-1.8119812e-09	-0.005766528	0.0	0.0	0.001215906	-0.00077982893	100.0	0.0	79.0	0.5820548	0.006184874	340000	33753.662999629974
68	-3.3307018	1.5780361	-1.3	-10.0	0.00877193	0.093246885	1.0	0.0	43.824562	424.0	0.0012289855072463768	-0.016668526	0.02908514	0.03213201	-0.39879268	0.0	0.0	0.0	0.0	-8.773804e-09	-0.009013027	0.0	0.0	0.005308368	-0.0008818391	100.0	0.0	79.0	0.57529634	0.0059555513	345000	34248.304574251175
69	-3.3451328	1.6980984	-1.3	-10.0	0.0088495575	0.093654916	1.0	0.0	43.867256	425.0	0.0012142857142857142	-0.02225466	0.03329586	0.11202786	-0.24111204	0.0	0.0	0.0	0.0	-1.1444092e-08	-0.005396731	0.0	0.0	0.007260154	-0.0018039839	100.0	0.0	79.0	0.5767297	0.004672645	350000	34745.63935685158
70	-3.3955357	1.708194	-1.3	-10.0	0.0	0.0	0.0	0.0	44.464287	425.0	0.0011971830985915493	-0.029134238	0.047418237	0.07921767	-0.6548634	0.0	0.0	0.0	0.0	-1.0299683e-08	-0.0091356905	0.0	0.0	0.00091560534	-0.0005672254	100.0	0.0	79.0	0.55698025	0.006959459	355000	35242.44605970383
71	-3.5110092	1.8902619	-1.3	-10.0	0.0	0.0	0.0	0.0	45.40367	425.0	0.0011805555555555556	-0.028778916	0.05648832	0.040157303	-0.4910228	0.0	0.0	0.0	0.0	-3.8146974e-09	-0.009614338	0.0	0.0	0.001038548	-0.00017718266	100.0	0.0	79.0	0.5433074	0.009150551	360000	35741.017857551575
72	-3.194017	1.6671431	-1.2	-10.0	0.008547009	0.09205411	1.0	0.0	42.470085	426.0	0.001167123287671233	-0.030591998	0.06763741	0.034608398	-0.76065874	0.0	0.0	0.0	0.0	-1.4305114e-08	-0.0073123146	0.0	0.0	0.0050820825	-0.00072610844	100.0	0.0	79.0	0.5734986	0.0071527506	365000	36238.346704006195
73	-3.5348623	1.6903056	-1.3	-10.0	0.0	0.0	0.0	0.0	45.844036	426.0	0.0011513513513513513	-0.033935204	0.050720673	0.056209214	-0.35987538	0.0	0.0	0.0	0.0	-1.5258789e-09	-0.010711146	0.0	0.0	0.0010137972	-0.0007163341	100.0	0.0	79.0	0.5442809	0.005468869	370000	36738.2675948143
74	-3.4718177	1.6943827	-1.3	-10.0	0.0	0.0	0.0	0.0	45.21818	426.0	0.001136	-0.02331512	0.03788309	0.037207782	-0.20253667	0.0	0.0	0.0	0.0	-8.9645384e-09	-0.006568623	0.0	0.0	0.00033356968	-0.00011037341	100.0	0.0	79.0	0.53852665	0.0048585	375000	37236.33187317848
75	-3.3359652	1.7088073	-1.2	-10.0	0.00877193	0.09324689	1.0	0.0	43.7807	427.0	0.0011236842105263158	-0.020187935	0.03328621	0.14537495	-0.37469706	0.0	0.0	0.0	0.0	-4.005432e-09	-0.0064450405	0.0	0.0	0.0025631436	-0.0003286472	100.0	0.0	79.0	0.5283982	0.005499366	380000	37732.86121678352
76	-3.419643	1.9204649	-1.2	-10.0	0.008928572	0.09406833	1.0	0.0	44.50893	428.0	0.0011116883116883117	-0.0268945	0.039199103	0.039445907	-0.16142642	0.0	0.0	0.0	0.0	-1.4305115e-09	-0.006939873	0.0	0.0	0.0065657026	-0.0016509825	100.0	0.0	79.0	0.5120475	0.005961229	385000	38230.64007353783
77	-3.487273	1.8124372	-1.4	-10.0	0.0	0.0	0.0	0.0	45.272728	428.0	0.0010974358974358974	-0.034213774	0.057600792	0.047679953	-0.6615902	0.0	0.0	0.0	0.0	-1.335144e-09	-0.0065107285	0.0	0.0	0.0014923855	-0.0008785784	100.0	0.0	79.0	0.5706743	0.004297951	390000	38732.59413146973
78	-3.2275863	1.963968	-1.2	-10.0	0.0	0.0	0.0	0.0	42.61207	428.0	0.0010835443037974684	-0.02709266	0.039144922	0.03978346	-0.14959502	0.0	0.0	0.0	0.0	1.4305115e-09	-0.008533277	0.0	0.0	0.00030667105	-7.7605815e-05	100.0	0.0	79.0	0.5331687	0.005150684	395000	39228.275698423386
79	-3.2543101	1.7201841	-1.3	-10.0	0.00862069	0.0924466	1.0	0.0	42.974136	429.0	0.0010725	-0.019788159	0.029598568	0.03007942	-0.3225378	0.0	0.0	0.0	0.0	-6.7710877e-09	-0.006596279	0.0	0.0	0.0053191246	-0.0014024507	100.0	0.0	35.0	0.54051673	0.013440434	400000	39722.04787015915
80	-3.0032785	1.165764	-1.2	-10.0	0.0	0.0	0.0	0.0	40.942623	429.0	0.0010592592592592594	-0.02885188	0.071630806	0.06844969	-0.82890296	0.0	0.0	0.0	0.0	1.2683868e-08	-0.0058678943	0.0	0.0	0.00292045	-0.0023617242	100.0	0.0	79.0	0.5651242	0.0039147707	405000	40217.3941617012
81	-3.2232761	1.3782395	-1.1	-10.0	0.0	0.0	0.0	0.0	42.948277	429.0	0.0010463414634146343	-0.012711798	0.01787574	0.057291754	-0.109423645	0.0	0.0	0.0	0.0	8.010864e-09	-0.007247732	0.0	0.0	0.00012708166	-5.818726e-05	100.0	0.0	79.0	0.5626254	0.0038623565	410000	40716.23978996277
82	-3.210256	1.5608668	-1.2	-10.0	0.008547009	0.09205411	1.0	0.0	42.726494	430.0	0.001036144578313253	-0.014504619	0.017663013	0.02072461	-0.08430359	0.0	0.0	0.0	0.0	2.7656555e-09	-0.004157893	0.0	0.0	0.0063901255	-0.001361934	100.0	0.0	8.0	0.53364336	0.014263626	415000	41212.15775871277
83	-3.654717	1.7885449	-1.4	-10.0	0.009433962	0.09666934	1.0	0.0	46.92453	431.0	0.0010261904761904761	-0.030322937	0.05109251	0.06568381	-0.76048666	0.0	0.0	0.0	0.0	7.05719e-09	-0.0068652285	0.0	0.0	0.006422219	-0.0012988774	100.0	0.0	79.0	0.53300565	0.006963968	420000	41710.29321408272
84	-3.290435	1.7028353	-1.4	-10.0	0.0	0.0	0.0	0.0	43.426086	431.0	0.0010141176470588235	-0.024646372	0.0397137	0.050969798	-0.39788005	0.0	0.0	0.0	0.0	-1.9073487e-09	-0.0088610165	0.0	0.0	0.00090028247	-0.00069921406	100.0	0.0	79.0	0.51622945	0.0049183285	425000	42206.79989147186
85	-3.599074	2.1343095	-1.1	-10.0	0.009259259	0.09577851	1.0	0.0	46.074074	432.0	0.0010046511627906977	-0.020118445	0.028672911	0.04232006	-0.22905888	0.0	0.0	0.0	0.0	1.2254715e-08	-0.004794298	0.0	0.0	0.0060339943	-0.0014668885	100.0	0.0	79.0	0.54408497	0.004573552	430000	42701.28537464142
86	-3.32193	1.7015347	-1.3	-10.0	0.0	0.0	0.0	0.0	43.736843	432.0	0.0009931034482758621	-0.027201502	0.05270258	0.07167186	-0.94126767	0.0	0.0	0.0	0.0	1.7929077e-08	-0.004550855	0.0	0.0	0.002476162	-0.0023164274	100.0	0.0	79.0	0.5347898	0.00559494	435000	43200.06168079376
87	-3.179487	1.5648128	-1.2	-10.0	0.0	0.0	0.0	0.0	42.418804	432.0	0.0009818181818181818	-0.015418665	0.021200007	0.02962419	-0.15834816	0.0	0.0	0.0	0.0	5.7697296e-09	-0.009850622	0.0	0.0	0.00014420338	-4.4935754e-05	100.0	0.0	79.0	0.4997987	0.0069125616	440000	43699.08139157295
88	-3.2600002	1.6999642	-1.3	-10.0	0.008695652	0.09284417	1.0	0.0	43.12174	433.0	0.0009730337078651685	-0.016246453	0.022125762	0.02539337	-0.11417992	0.0	0.0	0.0	0.0	2.4795533e-08	-0.0050153933	0.0	0.0	0.006404074	-0.0018026773	100.0	0.0	20.0	0.5055554	0.013409292	445000	44198.3487071991
89	-3.2560346	1.5948888	-1.3	-10.0	0.00862069	0.0924466	1.0	0.0	43.08621	434.0	0.0009644444444444444	-0.029330906	0.057788834	0.06535074	-0.8370252	0.0	0.0	0.0	0.0	-1.7166137e-09	-0.0051661693	0.0	0.0	0.004782031	-0.00083667506	100.0	0.0	79.0	0.4968456	0.0057872934	450000	44694.83543205261
90	-3.192373	1.6848354	-1.3	-10.0	0.016949153	0.12908092	1.0	0.0	42.364407	436.0	0.0009582417582417582	-0.025754385	0.04208175	0.044315793	-0.76200426	0.0	0.0	0.0	0.0	-1.6784668e-08	-0.009028171	0.0	0.0	0.009562968	-0.0037985533	100.0	0.0	79.0	0.5140976	0.005295201	455000	45189.93235015869
91	-3.463063	1.9539716	-1.2	-10.0	0.009009009	0.094487295	1.0	0.0	44.837837	437.0	0.00095	-0.033790592	0.05187161	0.10159548	-0.7017483	0.0	0.0	0.0	0.0	-8.392334e-09	-0.0079107275	0.0	0.0	0.0050855977	-0.001814205	100.0	0.0	79.0	0.5295235	0.0061324574	460000	45688.473529815674
92	-3.463063	1.8143535	-1.3	-10.0	0.0	0.0	0.0	0.0	45.036037	437.0	0.0009397849462365591	-0.02479689	0.036154725	0.076313145	-0.2843212	0.0	0.0	0.0	0.0	-9.918213e-09	-0.008474474	0.0	0.0	0.0005102878	-0.00032254905	100.0	0.0	79.0	0.52081984	0.008208936	465000	46188.96830487251
93	-3.1403363	1.6702701	-1.0	-10.0	0.016806724	0.1285467	1.0	0.0	41.7563	439.0	0.0009340425531914894	-0.016035108	0.028895231	0.030698124	-0.3880933	0.0	0.0	0.0	0.0	-1.6403199e-08	-0.0021680444	0.0	0.0	0.0073837456	-0.0026913774	100.0	0.0	5.0	0.53640705	0.01769129	470000	46688.42580318451
94	-3.0941174	1.3097755	-0.9	-10.0	0.008403362	0.09128388	1.0	0.0	41.663864	440.0	0.0009263157894736842	-0.03239591	0.06411662	0.08339562	-0.8984293	0.0	0.0	0.0	0.0	3.4332275e-09	-0.0055676233	0.0	0.0	0.004687205	-0.0040535782	100.0	0.0	79.0	0.5074503	0.00384174	475000	47192.958765268326
95	-3.3263159	1.6556153	-1.0	-10.0	0.0	0.0	0.0	0.0	43.7807	440.0	0.0009166666666666666	-0.015222934	0.025221149	0.045235023	-0.74257576	0.0	0.0	0.0	0.0	2.2888185e-09	-0.0065300446	0.0	0.0	0.00031995596	-0.00020275888	100.0	0.0	79.0	0.5105511	0.004336807	480000	47688.84001541138
96	-3.4603605	1.9615346	-1.2	-10.0	0.0	0.0	0.0	0.0	44.90991	440.0	0.0009072164948453608	-0.01918821	0.025649559	0.028682062	-0.4006674	0.0	0.0	0.0	0.0	-6.3896177e-09	-0.007058401	0.0	0.0	0.00031484594	-0.00015467805	100.0	0.0	79.0	0.4915776	0.0042646066	485000	48184.645293951035
97	-3.4115045	2.0416353	-1.1	-10.0	0.026548672	0.1607602	1.0	0.0	44.044247	443.0	0.0009040816326530612	-0.019715572	0.025899675	0.026628152	-0.45619264	0.0	0.0	0.0	0.0	-1.039505e-08	-0.005478998	0.0	0.0	0.013064303	-0.005651804	100.0	0.0	79.0	0.49146435	0.007031357	490000	48681.63592195511
98	-3.1296604	1.4509091	-1.3	-10.0	0.008474576	0.09166656	1.0	0.0	41.92373	444.0	0.000896969696969697	-0.029453965	0.06359045	0.20505533	-0.924706	0.0	0.0	0.0	0.0	-7.247925e-09	-0.007911742	0.0	0.0	0.0066752993	-0.004206135	100.0	0.0	79.0	0.48137462	0.005062707	495000	49178.675678014755
99	-3.1957264	1.7260395	-1.2	-10.0	0.017094018	0.12962179	1.0	0.0	42.299145	446.0	0.000892	-0.021961885	0.03892283	0.04975933	-0.7979425	0.0	0.0	0.0	0.0	-4.9591065e-09	-0.008576099	0.0	0.0	0.00761288	-0.0026340163	100.0	0.0	56.0	0.44807675	0.012214392	500000	49676.53574872017
100	-3.171186	1.6223077	-1.1	-10.0	0.016949153	0.1290809	1.0	0.0	42.24576	448.0	0.0008871287128712871	-0.029255912	0.06380202	0.04553044	-0.7353879	0.0	0.0	0.0	0.0	1.5640259e-08	-0.006791622	0.0	0.0	0.010364922	-0.002553233	100.0	0.0	79.0	0.486227	0.007859737	505000	50178.338807582855
101	-3.3460178	1.7262182	-1.2	-10.0	0.0088495575	0.093654916	1.0	0.0	43.876106	449.0	0.0008803921568627451	-0.027728388	0.047741458	0.04494553	-0.67106265	0.0	0.0	0.0	0.0	1.783371e-08	-0.0074962084	0.0	0.0	0.0051628146	-0.0019219683	100.0	0.0	79.0	0.495354	0.0038647065	510000	50680.983623981476
102	-3.25431	1.8447685	-1.2	-10.0	0.0	0.0	0.0	0.0	42.974136	449.0	0.0008718446601941748	-0.032541912	0.077864304	0.13501914	-0.9540612	0.0	0.0	0.0	0.0	6.2942505e-09	-0.007097376	0.0	0.0	0.0052344436	-0.0049910317	100.0	0.0	79.0	0.4838497	0.005271817	515000	51198.649550676346
103	-3.4576576	1.8245348	-1.2	-10.0	0.045045044	0.20740296	1.0	0.0	44.585587	454.0	0.000873076923076923	-0.023962265	0.035711005	0.0341108	-0.26837617	0.0	0.0	0.0	0.0	1.090765e-08	-0.009413487	0.0	0.0	0.020683149	-0.007926774	100.0	0.0	79.0	0.49270123	0.010273767	520000	51730.596697092056
104	-3.0924373	1.4979066	-1.2	-10.0	0.008403362	0.09128388	1.0	0.0	41.64706	455.0	0.0008666666666666666	-0.035337072	0.076417536	0.06564287	-0.7242506	0.0	0.0	0.0	0.0	-4.9591065e-09	-0.004647481	0.0	0.0	0.006271709	-0.0028560888	100.0	0.0	79.0	0.5297027	0.0046480782	525000	52231.627700805664
105	-3.4419644	1.9993589	-1.0	-10.0	0.008928572	0.09406832	1.0	0.0	44.63393	456.0	0.0008603773584905661	-0.054174177	0.11619372	0.08012833	-1.1148252	0.0	0.0	0.0	0.0	6.5803527e-09	-0.010215002	0.0	0.0	0.013174669	-0.008957143	100.0	0.0	79.0	0.5250088	0.007837697	530000	52730.92939209938
106	-3.4151785	1.94244	-1.2	-10.0	0.0	0.0	0.0	0.0	44.464287	456.0	0.0008523364485981308	-0.026035903	0.038555026	0.06037101	-0.34853086	0.0	0.0	0.0	0.0	8.773804e-09	-0.01002838	0.0	0.0	0.0007246129	-0.0005238432	100.0	0.0	79.0	0.51740855	0.0052745473	535000	53230.491480350494
107	-3.4720721	1.8597283	-1.2	-10.0	0.018018018	0.13301642	1.0	0.0	44.92793	458.0	0.0008481481481481481	-0.021591386	0.030281072	0.028290493	-0.17872871	0.0	0.0	0.0	0.0	-2.3841858e-08	-0.005135255	0.0	0.0	0.011381903	-0.006435004	100.0	0.0	79.0	0.51469743	0.0039003124	540000	53728.34238624573
108	-3.2205129	1.5749936	-1.3	-10.0	0.008547009	0.09205411	1.0	0.0	42.735043	459.0	0.0008422018348623853	-0.02915433	0.07287442	0.07634626	-1.3207146	0.0	0.0	0.0	0.0	-8.392334e-09	-0.0045356667	0.0	0.0	0.008588781	-0.005348566	100.0	0.0	79.0	0.5503793	0.0043336307	545000	54227.35111093521
109	-3.4351354	1.6839277	-1.1	-10.0	0.0	0.0	0.0	0.0	44.954956	459.0	0.0008345454545454546	-0.030119067	0.0553763	0.028831922	-0.4939419	0.0	0.0	0.0	0.0	3.0517577e-09	-0.007200507	0.0	0.0	0.0022476083	-0.0014005615	100.0	0.0	79.0	0.5649939	0.007025193	550000	54726.75098347664
110	-3.357522	1.6278443	-1.3	-10.0	0.0088495575	0.093654916	1.0	0.0	44.088497	460.0	0.0008288288288288288	-0.019173348	0.026903125	0.085805535	-0.1717679	0.0	0.0	0.0	0.0	-3.9100647e-09	-0.0063481517	0.0	0.0	0.006380137	-0.0027176053	100.0	0.0	79.0	0.5263754	0.005288922	555000	55225.236688137054
111	-3.2256408	1.8271061	-1.3	-10.0	0.008547009	0.092054114	1.0	0.0	42.59829	461.0	0.0008232142857142857	-0.02399302	0.04601572	0.051741127	-0.72048926	0.0	0.0	0.0	0.0	7.629395e-09	-0.010040693	0.0	0.0	0.0023520698	-0.0014941727	100.0	0.0	79.0	0.51671946	0.005308207	560000	55722.769560813904
112	-3.2094016	1.5597491	-1.3	-10.0	0.0	0.0	0.0	0.0	42.71795	461.0	0.000815929203539823	-0.020352084	0.033231195	0.034793697	-0.21767999	0.0	0.0	0.0	0.0	4.2915342e-09	-0.0052543767	0.0	0.0	0.00034451636	-0.00012704433	100.0	0.0	79.0	0.5220955	0.0037221825	565000	56218.98406291008
113	-3.4375	1.9119047	-1.4	-10.0	0.008928572	0.09406832	1.0	0.0	44.589287	462.0	0.0008105263157894737	-0.02556062	0.050231293	0.024579108	-0.78287363	0.0	0.0	0.0	0.0	-1.2874604e-08	-0.0082385745	0.0	0.0	0.0049426337	-0.0016282257	100.0	0.0	47.0	0.5249744	0.012882101	570000	56718.01796221733
114	-3.0900002	1.4323872	-1.2	-10.0	0.0	0.0	0.0	0.0	41.625	462.0	0.0008034782608695653	-0.022272708	0.038933337	0.07199202	-0.42979294	0.0	0.0	0.0	0.0	-3.8146974e-09	-0.0075595384	0.0	0.0	0.0007841503	-0.00061340723	100.0	0.0	79.0	0.5429867	0.0052010897	575000	57214.54477453232
115	-3.2799997	1.9246322	-1.2	-10.0	0.0	0.0	0.0	0.0	43.130436	462.0	0.000796551724137931	-0.02171122	0.032744624	0.032675713	-0.16798288	0.0	0.0	0.0	0.0	6.1035155e-09	-0.007700067	0.0	0.0	0.00025448526	-6.209353e-05	100.0	0.0	79.0	0.5007255	0.004859695	580000	57710.8426926136
116	-3.289565	1.8548352	-1.2	-10.0	0.0	0.0	0.0	0.0	43.32174	462.0	0.0007897435897435898	-0.021562172	0.03018575	0.080467135	-0.20383224	0.0	0.0	0.0	0.0	1.0681152e-08	-0.006871271	0.0	0.0	0.00017315825	-4.1926818e-05	100.0	0.0	79.0	0.49652916	0.003431588	585000	58208.689059734344
117	-3.7169812	2.1523342	-1.2	-10.0	0.018867925	0.13605855	1.0	0.0	47.0283	464.0	0.0007864406779661017	-0.026459327	0.03847714	0.02197708	-0.48065802	0.0	0.0	0.0	0.0	1.2254715e-08	-0.011530859	0.0	0.0	0.010128439	-0.005344613	100.0	0.0	79.0	0.46530557	0.008445624	590000	58708.050188064575
118	-3.555963	2.1719408	-1.2	-10.0	0.0	0.0	0.0	0.0	45.651375	464.0	0.0007798319327731092	-0.04448851	0.09898887	0.036988452	-1.3118378	0.0	0.0	0.0	0.0	4.1127204e-09	-0.0051952717	0.0	0.0	0.008537349	-0.007913909	100.0	0.0	79.0	0.5226123	0.0032346337	595000	59205.15963387489
119	-3.6551406	2.1144466	-1.2	-10.0	0.0	0.0	0.0	0.0	46.626167	464.0	0.0007733333333333333	-0.03190977	0.043468144	0.07827962	-0.19491163	0.0	0.0	0.0	0.0	4.7683715e-09	-0.008201446	0.0	0.0	0.00052764267	-7.6278055e-05	100.0	0.0	79.0	0.5096258	0.008207759	600000	59700.47771310806
120	-3.2826087	1.8047887	-1.3	-10.0	0.0	0.0	0.0	0.0	43.252174	464.0	0.0007669421487603306	-0.024567073	0.038231883	0.03223018	-0.20989163	0.0	0.0	0.0	0.0	2.5177002e-08	-0.0068600723	0.0	0.0	0.00035774065	-7.144382e-05	100.0	0.0	79.0	0.5238096	0.0045636985	605000	60198.6025261879
121	-3.4828825	1.9468094	-1.1	-10.0	0.009009009	0.0944873	1.0	0.0	45.036037	465.0	0.0007622950819672131	-0.028530866	0.04140787	0.028965639	-0.2269248	0.0	0.0	0.0	0.0	-1.8119812e-09	-0.0058489684	0.0	0.0	0.0058355294	-0.0021104321	100.0	0.0	79.0	0.49814433	0.0041303984	610000	60694.83932900429
122	-3.3424778	1.8384202	-1.4	-10.0	0.0	0.0	0.0	0.0	43.84071	465.0	0.0007560975609756098	-0.034348823	0.05359974	0.20830944	-0.5965807	0.0	0.0	0.0	0.0	-1.335144e-09	-0.009271868	0.0	0.0	0.002006276	-0.0011033302	100.0	0.0	79.0	0.5175248	0.007636419	615000	61191.93065524101
123	-3.4321427	1.8074359	-1.2	-10.0	0.017857144	0.13243212	1.0	0.0	44.535713	467.0	0.0007532258064516129	-0.029432574	0.04289506	0.124048784	-0.2260765	0.0	0.0	0.0	0.0	-2.5749207e-09	-0.005767664	0.0	0.0	0.006871631	-0.00082094036	100.0	0.0	79.0	0.5002956	0.0055322973	620000	61691.67706441879
124	-3.1703389	1.7213174	-1.3	-10.0	0.016949153	0.12908092	1.0	0.0	42.14407	469.0	0.0007504	-0.029747339	0.046197463	0.058940146	-0.33806884	0.0	0.0	0.0	0.0	-1.513958e-08	-0.0040361616	0.0	0.0	0.009773371	-0.0032337713	100.0	0.0	79.0	0.51959187	0.005227311	625000	62189.22625207901
125	-3.388393	1.8105714	-1.2	-10.0	0.008928572	0.09406833	1.0	0.0	44.19643	470.0	0.000746031746031746	-0.04052306	0.08139763	0.08040827	-0.9756703	0.0	0.0	0.0	0.0	8.773804e-09	-0.00671265	0.0	0.0	0.0045719747	-0.0030538263	100.0	0.0	79.0	0.53518075	0.0047946917	630000	62683.96615719795
126	-3.5518177	2.2232544	-1.2	-10.0	0.009090909	0.09491189	1.0	0.0	45.418182	471.0	0.000741732283464567	-0.038546022	0.06461156	0.05435703	-1.1006018	0.0	0.0	0.0	0.0	3.8146972e-10	-0.0068117613	0.0	0.0	0.0059679155	-0.0023737638	100.0	0.0	79.0	0.520653	0.004746861	635000	63165.223489522934
127	-3.2652173	1.7017661	-1.1	-10.0	0.0	0.0	0.0	0.0	43.173912	471.0	0.0007359375	-0.027639106	0.036132216	0.08619586	-0.19724011	0.0	0.0	0.0	0.0	1.1825562e-08	-0.0057041794	0.0	0.0	0.00064578134	-0.00038047315	100.0	0.0	79.0	0.51570976	0.0039330535	640000	63652.197266578674
128	-3.1923075	1.680311	-1.1	-10.0	0.008547009	0.09205411	1.0	0.0	42.45299	472.0	0.0007317829457364341	-0.02061782	0.03110531	0.12918366	-0.124159284	0.0	0.0	0.0	0.0	-2.002716e-09	-0.0063221348	0.0	0.0	0.0064354744	-0.002581983	100.0	0.0	79.0	0.4644496	0.0038154144	645000	64127.757454395294
129	-3.168644	1.7016293	-0.9	-10.0	0.0	0.0	0.0	0.0	42.22034	472.0	0.0007261538461538462	-0.032912534	0.07377977	0.06688413	-1.0209844	0.0	0.0	0.0	0.0	-6.1750414e-09	-0.004910352	0.0	0.0	0.0045619197	-0.0043372647	100.0	0.0	79.0	0.4697157	0.0036991802	650000	64600.05973958969
130	-3.2521737	1.5615683	-1.1	-10.0	0.008695652	0.09284417	1.0	0.0	43.13913	473.0	0.0007221374045801527	-0.02003317	0.026264733	0.025134869	-0.189802	0.0	0.0	0.0	0.0	-1.5640259e-08	-0.0061905673	0.0	0.0	0.0061613615	-0.0007198127	100.0	0.0	79.0	0.4750586	0.011040216	655000	65083.403494119644
131	-3.492793	2.3315585	-1.2	-10.0	0.0	0.0	0.0	0.0	44.837837	473.0	0.0007166666666666667	-0.03161652	0.04719629	0.03306034	-0.3022334	0.0	0.0	0.0	0.0	-1.1825562e-08	-0.0074315877	0.0	0.0	0.0005552364	-0.00035083035	100.0	0.0	79.0	0.50004035	0.006766237	660000	65562.5473101139
132	-3.5229354	1.9448183	-1.1	-10.0	0.0	0.0	0.0	0.0	45.522934	473.0	0.0007112781954887218	-0.026886957	0.033352323	0.020988133	-0.18161939	0.0	0.0	0.0	0.0	-1.0871887e-08	-0.00852332	0.0	0.0	0.00040999503	-0.0001323692	100.0	0.0	79.0	0.47705644	0.0056402097	665000	66046.09152650833
133	-3.131092	1.5063311	-1.1	-10.0	0.016806724	0.1285467	1.0	0.0	41.84874	475.0	0.000708955223880597	-0.017093057	0.026626254	0.24611384	-0.14984041	0.0	0.0	0.0	0.0	-5.4836274e-10	-0.0014106777	0.0	0.0	0.011071643	-0.0022509377	100.0	0.0	4.0	0.4884747	0.012576308	670000	66530.30139517784
134	-3.2921739	1.8337487	-1.2	-10.0	0.008695652	0.092844166	1.0	0.0	43.252174	476.0	0.0007051851851851852	-0.037368342	0.06794463	0.26726654	-0.37077752	0.0	0.0	0.0	0.0	-1.1444092e-09	-0.008965977	0.0	0.0	0.006602849	-0.0025531114	100.0	0.0	79.0	0.47924283	0.0063218744	675000	67039.80874633789
135	-3.483784	1.8321228	-0.9	-10.0	0.027027028	0.16216217	1.0	0.0	45.045044	479.0	0.0007044117647058823	-0.033908404	0.06075973	0.2978763	-1.1969202	0.0	0.0	0.0	0.0	-6.67572e-10	-0.0072038304	0.0	0.0	0.011348854	-0.0031833472	100.0	0.0	79.0	0.494761	0.0052644396	680000	67524.58898234367
136	-3.46036	1.595279	-1.2	-10.0	0.018018018	0.13301642	1.0	0.0	45.00901	481.0	0.0007021897810218979	-0.05667024	0.101738565	0.10541258	-0.9264509	0.0	0.0	0.0	0.0	3.1471252e-09	-0.01063493	0.0	0.0	0.011108615	-0.0033219163	100.0	0.0	79.0	0.51436186	0.0052159014	685000	68003.29302835464
137	-3.1025	1.3036144	-0.9	-10.0	0.016666668	0.1280191	1.0	0.0	41.658333	483.0	0.0007	-0.026823603	0.0664563	0.13293885	-0.8312874	0.0	0.0	0.0	0.0	-7.772446e-09	-0.005742735	0.0	0.0	0.006041492	-0.0017758645	100.0	0.0	79.0	0.51312107	0.004308286	690000	68483.06582140923
138	-3.3867254	1.9229635	-1.3	-10.0	0.0	0.0	0.0	0.0	44.18584	483.0	0.0006949640287769784	-0.031053295	0.057366397	0.1520239	-0.3726953	0.0	0.0	0.0	0.0	5.722046e-10	-0.0077250036	0.0	0.0	0.0009881392	-0.00063227804	100.0	0.0	79.0	0.49708077	0.0064143906	695000	68963.35392141342
139	-3.639252	2.0164165	-1.4	-10.0	0.009345794	0.096220836	1.0	0.0	46.46729	484.0	0.0006914285714285715	-0.032154176	0.04738639	0.038297217	-0.45673537	0.0	0.0	0.0	0.0	-3.0994414e-08	-0.0055630025	0.0	0.0	0.00490831	-0.0024319564	100.0	0.0	79.0	0.5399041	0.005245767	700000	69444.50569677353
140	-3.481818	1.7453407	-1.2	-10.0	0.009090909	0.094911896	1.0	0.0	45.21818	485.0	0.0006879432624113475	-0.037541345	0.07921494	0.07611427	-0.8872657	0.0	0.0	0.0	0.0	1.335144e-09	-0.006786035	0.0	0.0	0.0064211516	-0.0032216734	100.0	0.0	79.0	0.5306513	0.007483789	705000	69921.51286196709
