Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
14	-4.8411765	2.513647	-0.4	-10.0	0.047058824	0.21176471	1.0	0.0	57.729412	386.0	0.005146666666666667	-2.4102187	1.8437775	1.7810639	-6.6140795	0.014465512	0.027970778	0.2107568	-0.06443037	-1.20779e-09	-0.0007388138	-1.5377999e-09	-0.0008580067	1.4075196	-0.32478523	0.01709588	-0.006622847	21.576836	0.32629204	79.0	0.6328974	0.007757802	75000	6990.88004899025
15	-4.592135	2.3377328	-0.6	-10.0	0.02247191	0.14821242	1.0	0.0	55.5618	388.0	0.00485	-2.3010583	1.8690026	1.6349081	-7.5426826	0.021827348	0.059705988	0.7190234	-0.20661227	2.8666586e-10	-0.0007643399	2.9802324e-11	-0.0008182876	1.4502852	-0.21495175	0.010497692	-0.0030794074	21.903128	0.1906929	79.0	0.6567738	0.0069230623	80000	7459.633374452591
16	-4.734483	2.3124764	-0.9	-10.0	0.03448276	0.18246558	1.0	0.0	56.95402	391.0	0.0046	-2.3324778	1.9585558	1.4699323	-10.098237	0.011871682	0.038808558	0.3168493	-0.08284821	1.158369e-10	-0.0003868297	-2.026558e-10	-0.0006145805	1.1205374	-0.26994336	0.0131386565	-0.0031269733	22.09382	0.2432251	11.0	0.65394485	0.012288651	85000	7929.2901401519775
17	-4.4659343	2.2330298	-0.9	-10.0	0.054945055	0.22787298	1.0	0.0	54.20879	396.0	0.0044	-2.1044846	1.8308954	1.4734603	-7.2390347	0.031629305	0.063481994	0.5769976	-0.07751534	2.914471e-10	-0.00019388669	-6.3478944e-10	-0.00021660872	1.7908922	-0.26290393	0.02091063	-0.0014436431	22.337046	0.46561432	6.0	0.5937726	0.013584427	90000	8402.512859106064
18	-3.843137	1.6430192	-0.9	-10.0	0.04901961	0.21590896	1.0	0.0	48.784313	401.0	0.0042210526315789474	-1.9845665	1.5815741	1.947611	-7.5812654	0.025245577	0.063913114	0.89962083	-0.10489109	-2.3864515e-09	-0.0007020121	-1.1444092e-09	-0.0008207897	0.7924997	-0.39172933	0.020799562	-0.0024161022	22.80266	0.4808178	79.0	0.69031096	0.007421022	95000	8868.344021081924
19	-4.3408604	2.258472	-0.3	-10.0	0.021505376	0.1450617	1.0	0.0	53.225807	403.0	0.00403	-1.999323	1.8708972	1.5904675	-7.958433	0.038181387	0.08101738	0.6164634	-0.11785313	2.555363e-10	-0.0007548369	-2.0861626e-10	-0.0007166044	1.2685802	-0.27546382	0.009427801	-0.0024383957	23.283478	0.21630287	41.0	0.63867337	0.012544715	100000	9336.566231250763
20	-4.5853934	2.0231552	-0.6	-10.0	0.02247191	0.14821242	1.0	0.0	55.988766	405.0	0.003857142857142857	-2.2802556	1.9448451	1.3096348	-8.646486	0.02096911	0.072415255	0.57488024	-0.08163874	-1.0526331e-09	-0.00051220285	-7.301569e-10	-0.00044867332	1.3771434	-0.46056437	0.008694401	-0.0022502118	23.49978	0.15443611	79.0	0.64126134	0.009595149	105000	9805.264182329178
21	-4.6629214	2.1979244	-0.9	-10.0	0.07865169	0.26919433	1.0	0.0	56.14607	412.0	0.0037454545454545453	-2.3102293	2.061199	1.939447	-9.192349	0.018271085	0.04929468	0.54058313	-0.10942966	1.7098806e-09	-0.0002125925	1.6450882e-09	-0.0004886223	1.6855872	-0.5645702	0.037520673	-0.008700749	23.654217	0.74596596	7.0	0.6215776	0.012571208	110000	10270.915544986725
22	-4.4921346	1.9374039	-1.0	-10.0	0.0	0.0	0.0	0.0	55.55056	412.0	0.003582608695652174	-2.0152442	1.7353413	1.1765797	-7.436265	0.05079453	0.07874923	0.709356	-0.1927064	1.0683798e-09	-0.00061593304	1.3232231e-09	-0.0008543352	0.8151611	-0.3590283	0.008453329	-0.00788321	24.400183	0.099105835	49.0	0.55900216	0.012376021	115000	10737.367560625076
23	-4.0453606	1.7853943	-0.4	-10.0	0.030927835	0.17312223	1.0	0.0	50.773197	415.0	0.0034583333333333332	-1.5852206	1.5864275	1.5731777	-6.379621	0.0039520776	0.02392053	0.27158612	-0.07425252	-3.752762e-10	-0.0009428009	-3.5166742e-10	-0.0010853175	0.7057251	-0.20726168	0.014679211	-0.0024874555	24.499289	0.20502663	75.0	0.5869718	0.012545022	120000	11207.970906734467
24	-4.3880434	2.0492756	-0.5	-10.0	0.04347826	0.20393112	1.0	0.0	53.804348	419.0	0.003352	-2.076456	1.9264678	1.4875977	-8.872856	0.023165906	0.047047343	0.40345478	-0.07935991	-4.81159e-10	-0.00059329474	-7.361174e-10	-0.0006067996	0.89968663	-0.2575304	0.02294265	-0.0049518347	24.704315	0.44286156	60.0	0.616849	0.012168722	125000	11672.575900316238
25	-3.9979804	1.7483603	-0.4	-10.0	0.05050505	0.21898466	1.0	0.0	50.31313	424.0	0.0032615384615384616	-1.8305031	1.8351195	1.4434316	-8.658613	0.04189303	0.088378415	0.5572708	-0.12878391	-1.8912525e-09	-0.0008661437	-2.2470952e-09	-0.0011018136	0.4612241	-0.16797301	0.019328952	-0.005037131	25.147177	0.59174156	38.0	0.65162176	0.012050415	130000	12143.390236854553
26	-4.250527	1.8483491	-0.6	-10.0	0.094736844	0.29285112	1.0	0.0	52.34737	433.0	0.0032074074074074075	-1.7422001	1.6313466	1.9192865	-7.176361	0.034890912	0.093760565	0.7670886	-0.07568269	-8.648208e-10	-0.00065534964	-7.390976e-10	-0.00069962814	0.41715187	-0.1162343	0.04321568	-0.014284199	25.738918	1.1516743	16.0	0.64722884	0.013879474	135000	12611.371667385101
27	-4.3376346	1.9469256	-1.7	-10.0	0.021505376	0.1450617	1.0	0.0	53.548386	435.0	0.003107142857142857	-1.9065152	1.8495648	2.2539878	-8.722941	0.074100025	0.1145869	0.760184	-0.14182256	-2.8575856e-10	-0.0010272084	-1.013279e-10	-0.0010354632	1.1407372	-0.235941	0.02035065	-0.010753805	26.890593	0.43049812	28.0	0.5686691	0.015015597	140000	13079.917382478714
28	-3.8135922	1.6667536	-0.5	-10.0	0.058252428	0.23422013	1.0	0.0	48.281555	441.0	0.0030413793103448274	-1.5909283	1.5165675	1.2368768	-7.36919	0.024785968	0.06373291	0.43693936	-0.11408439	2.0541147e-09	-0.0009126151	1.8954278e-09	-0.0011361988	0.5936006	-0.19227973	0.026241528	-0.005854085	27.32109	0.6527672	10.0	0.59806556	0.014857515	145000	13545.161225557327
29	-4.0234694	1.958175	-0.4	-10.0	0.030612245	0.17226472	1.0	0.0	50.785713	444.0	0.00296	-1.7550836	1.80274	1.281187	-9.308812	0.033244904	0.092356205	1.1340294	-0.13125324	-1.0080378e-09	-0.00039957813	-8.9406965e-10	-0.0007073539	0.45661446	-0.16417828	0.010608688	-0.0038732723	27.973858	0.44148827	10.0	0.6358805	0.015260744	150000	14010.351948976517
30	-4.326882	2.0854404	-0.7	-10.0	0.021505376	0.1450617	1.0	0.0	53.55914	446.0	0.0028774193548387096	-1.6182956	1.5522484	1.2810946	-5.979923	0.0054121674	0.0464486	0.43334746	-0.07991992	9.95024e-10	-0.00058486266	6.67572e-10	-0.00082253874	0.8041033	-0.17867458	0.0127722835	-0.0019597309	28.415346	0.23374939	15.0	0.6689785	0.0141363675	155000	14475.630123138428
31	-4.49	1.847223	-1.5	-10.0	0.011111111	0.104822	1.0	0.0	55.41111	447.0	0.00279375	-1.9905965	1.8387817	1.6295564	-8.340164	0.014932073	0.04917647	0.37878382	-0.11618027	1.5076128e-10	-0.00074988743	-2.026558e-10	-0.0005683896	0.8302285	-0.46913418	0.0042925705	-0.00087476266	28.649096	0.04925537	79.0	0.69322705	0.009135675	160000	14941.140928983688
32	-4.4866667	2.1320412	-0.5	-10.0	0.0	0.0	0.0	0.0	55.377777	447.0	0.0027090909090909093	-1.8454739	1.7480348	2.6746664	-7.503438	0.0071779992	0.038941573	0.27244624	-0.10384755	-7.79927e-10	-0.00025353453	-1.6242266e-10	-5.2752937e-05	0.6482991	-0.19043124	0.0012741506	-0.0010066591	28.69835	-0.14880753	79.0	0.66259646	0.0056772185	165000	15412.88026213646
33	-4.056701	1.9441112	-1.3	-10.0	0.020618556	0.14210358	1.0	0.0	50.886597	449.0	0.0026411764705882353	-1.8560804	1.7484123	1.4065553	-9.421491	0.0048938654	0.028400196	0.35204017	-0.049243774	-4.5148976e-10	-0.0011310228	-3.0696393e-10	-0.001023158	0.7562032	-0.28345522	0.009625218	-0.0029588225	28.549543	0.106889725	38.0	0.6380627	0.012837836	170000	15886.175594091415
34	-3.7509615	1.9070717	-0.7	-10.0	0.028846154	0.16737399	1.0	0.0	47.76923	452.0	0.002582857142857143	-1.6282774	1.58168	2.1843033	-8.091146	0.022702936	0.07555981	0.98068017	-0.05878531	6.5782607e-10	-0.0007396701	9.536744e-10	-0.00083238387	0.9182627	-0.34220815	0.015915414	-0.001848489	28.656433	0.32149506	13.0	0.6575112	0.014341206	175000	16375.185067653656
35	-3.977778	1.9693897	-0.5	-10.0	0.04040404	0.19690494	1.0	0.0	50.11111	456.0	0.002533333333333333	-1.766194	1.7034268	1.8516657	-7.4014096	0.023415677	0.047227953	0.47766334	-0.08240935	-6.777673e-10	-0.00017730589	-1.8775463e-10	-0.00055312616	0.57706094	-0.17707688	0.017462747	-0.0041382387	28.977928	0.5427704	6.0	0.6596875	0.012326415	180000	16899.52770590782
36	-4.268817	2.1016111	-1.2	-10.0	0.0	0.0	0.0	0.0	52.860214	456.0	0.002464864864864865	-1.9287539	2.0258832	1.3602666	-10.200355	0.01807797	0.055069905	0.41605225	-0.15605682	3.382986e-10	-0.0004034008	2.2053719e-10	-0.00027519587	0.6993914	-0.22480422	0.003343606	-0.0029578677	29.520699	-0.030103683	79.0	0.68612015	0.010842619	185000	17425.445531606674
